SGB ID	Species label	NCBI taxID	Alternative species labels	Alternative NCBI taxIDs
SGB1206	Acetobacter_sp_DsW_063	1514894		
SGB1454	Prevotella_saccharolytica	633701		
SGB1485	Alloprevotella_rava	671218		
SGB1042	Planktomarina_temperata	1284658		
SGB1296	Marinitoga_piezophila	149715	Marinitoga_sp_1137,Marinitoga_sp_1135,Marinitoga_sp_1138	1545835,1643333,1643334
SGB1404	Bacteroidaceae_bacterium	2212467		
SGB1174	Gluconacetobacter_diazotrophicus	33996		
SGB1199	Acetobacter_persici	1076596		
SGB1386	Bacteroides_coprosuis	151276		
SGB1332	Bacteroidales_bacterium	2030927		
SGB1205	Acetobacter_senegalensis	446692	Acetobacter_tropicalis	104102
SGB1033	Desulfofaba_hansenii	157842		
SGB1411	Alloprevotella_tannerae	76122		
SGB1506	Bacteroidales_bacterium_KA00344	1497954		
SGB1341	Bacteroidetes_oral_taxon_274	652708		
SGB1333	Bacteroidales_bacterium	2030927		
SGB1472	Bacteroidaceae_bacterium	2212467		
SGB1457	Prevotella_loescheii	840	Prevotella_sp_oral_taxon_472	655809
SGB1157	Parasaccharibacter_apium	1510841	Bombella_apis,Bombella_sp_ESL0387,Bombella_sp_ESL0380,Bombella_sp_ESL0368	1785988,2676447,2676444,2676441
SGB1504	Prevotella_corporis	28128		
SGB1348	Paludibacter_jiangxiensis	681398		
SGB1458_group	Prevotella_conceptionensis	340486	Prevotella_sp_oral_taxon_317,Prevotella_sp_HMSC073D09	652721,1739459
SGB1517	Prevotella_buccalis	28127		
SGB1432	Parabacteroides_sp_An277	1965619		
SGB1503	Prevotella_brunnea	2508867	Prevotella_sp_Marseille_P4334	2219999
SGB1524	Prevotella_maculosa	439703		
SGB1456	Prevotella_shahii	228603		
SGB1507	Prevotella_timonensis	386414		
SGB1536	Prevotella_nanceiensis	425941		
SGB1469	Bacteroidaceae_bacterium	2212467		
SGB1177_group	Komagataeibacter_oboediens	65958	Komagataeibacter_intermedius,Komagataeibacter_xylinus	66229,28448
SGB1527	Prevotella_enoeca	76123		
SGB1467	Alloprevotella_sp_Lung230	2766595		
SGB1556	Prevotella_fusca	589436		
SGB1473	Bacteroidaceae_bacterium	2212467		
SGB1474	Bacteroidaceae_bacterium	2212467		
SGB1525	Prevotella_oris	28135	Prevotella_sp_HMSC077E09,Prevotella_sp_HMSC069G02,Prevotella_sp_HMSC077E08	1739487,1739496,1739520
SGB1370	Bacteroidales_bacterium	2030927		
SGB1522	Prevotella_salivae	228604		
SGB1408	Bacteroidaceae_bacterium	2212467		
SGB1521	Prevotella_sp_HJM029	1433844		
SGB1502	Prevotella_colorans	1703337		
SGB1530	Prevotella_sp_KH2C16	1855325		
SGB1500	Prevotella_bryantii	77095		
SGB1526	Prevotella_pleuritidis	407975		
SGB1476	Bacteroidaceae_bacterium	2212467		
SGB1558	Prevotella_amnii	419005		
SGB1471	Bacteroidaceae_bacterium	2212467		
SGB1559	Prevotella_disiens	28130		
SGB1478	Bacteroidaceae_bacterium	2212467		
SGB1493	Bacteroides_sp_Ga6A1	1410607	Bacteroides_sp_Ga6A2,Bacteroidales_bacterium_KHT7	1410608,1855373
SGB1565	Prevotella_micans	189723		
SGB1464	Prevotella_sp_oral_taxon_473	712469		
SGB1535	Prevotella_sp_oral_taxon_299	652716		
SGB1545	Prevotella_jejuni	1177574	Prevotella_sp_C561,Prevotella_sp_oral_taxon_313	563031,652722
SGB1520	Prevotella_oulorum	28136		
SGB1532	Prevotella_dentalis	52227	Hallella_seregens	52229
SGB1561	Prevotella_nigrescens	28133		
SGB1429	Bacteroides_sp_Marseille_P3684	2086579		
SGB1529	Prevotellaceae_bacterium_KH2P17	1945886	Prevotella_sp_kh1p2	1761883
SGB1528	Prevotella_oralis	28134	Prevotella_phocaeensis	1776388
SGB1544	Prevotella_scopos	589437		
SGB1552	Prevotella_melaninogenica	28132	Prevotella_sp_ICM33	1161412
SGB1487	Bacteroidaceae_bacterium	2212467		
SGB1163	Gluconobacter_frateurii	38308		
SGB1505	Prevotella_bergensis	242750		
SGB1547	Prevotella_sp_F0091	1227276		
SGB1346	Paludibacter_propionicigenes	185300		
SGB1542	Prevotella_sp_A2879	2608404	Prevotella_sp_oral_taxon_306	712461
SGB1533	Prevotella_baroniae	305719		
SGB1465	Prevotellaceae_bacterium_Marseille_P2826	1852368		
SGB1666	Prevotella_sp_P4_51	2024228	Prevotella_sp_P5_64,Prevotella_sp_P4_67,Prevotella_sp_P5_108	2024226,2024227,2024225
SGB1249	Lewinella_nigricans	70997		
SGB1626	Prevotella_copri	165179		
SGB1588	Prevotella_marseillensis	2479840	Prevotella_sp_109	1676614
SGB1564	Prevotella_pallens	60133		
SGB1585	Prevotella_lascolaii	1776379		
SGB1563	Prevotella_aurantiaca	596085		
SGB1613	Prevotella_copri	165179		
SGB1557	Prevotella_bivia	28125		
SGB1743	Prevotella_aff_ruminicola_Tc2_24	81582	Prevotella_sp_lc2012	1761886
SGB1636_group	Prevotella_copri	165179		
SGB1543	Prevotella_histicola	470565		
SGB1676	Prevotella_sp_Marseille_P4119	2079531		
SGB1540	Prevotella_denticola	28129		
SGB1488	Bacteroidaceae_bacterium	2212467		
SGB1734	Prevotella_sp_tc2_28	1761888		
SGB1726	Prevotella_sp_tf2_5	1761889		
SGB1560	Prevotella_intermedia	28131		
SGB1740	Prevotellaceae_bacterium_HUN156	1520830		
SGB1662	Prevotella_sp_P4_65	1602168	Prevotella_sp_P5_119,Prevotella_sp_P5_125,Prevotella_sp_P4_76,Prevotella_sp_P5_60	1602171,1602172,1602169,1602170
SGB1580	Prevotella_sp_KCOM_3155	2490854		
SGB1606	Prevotella_sp_P3_120	2024220	Prevotella_sp_P5_126,Prevotella_sp_P3_92,Prevotella_sp_P5_50,Prevotella_sp_P4_119,Prevotella_sp_P4_98	2024216,2024221,2024217,2024218,2024219
SGB1702	Prevotella_multisaccharivorax	310514		
SGB1748	Prevotella_ruminicola	839		
SGB1712	Prevotella_sp_P2_180	2024224		
SGB1776	Sanguibacteroides_justesenii	1547597	Gabonibacter_massiliensis	1720195
SGB1541	Prevotella_veroralis	28137		
SGB1475	Bacteroidaceae_bacterium	2212467		
SGB1677	Prevotella_sp_885	2022527		
SGB1750	Prevotella_sp_ne3005	1761887		
SGB1795	Bacteroides_sp_OF04_15BH	2292281		
SGB1679	Prevotella_stercorea	363265		
SGB1790	Odoribacter_splanchnicus	28118		
SGB1746	Prevotella_ruminicola	839	Prevotella_sp_RM4,Prevotella_sp_khp1	1200547,1761884
SGB1797	Paraprevotella_xylaniphila	454155		
SGB1786	Butyricimonas_faecihominis	1472416		
SGB1770	Dysgonomonas_macrotermitis	1346286		
SGB1644	Prevotella_copri	165179	Prevotella_sp_TF12_30,Prevotella_sp_AM34_19LB,Prevotella_sp_AM23_5	2292365,2292364,2292054
SGB1711	Prevotella_sp_P5_92	2024222		
SGB1710	Prevotella_sp_P3_122	2024223		
SGB1791	Culturomica_massiliensis	1841857		
SGB1531	Prevotella_buccae	28126	Prevotella_sp_MSX73	1032506
SGB1806	Bacteroides_pyogenes	310300		
SGB1774	Dysgonomonas_gadei	156974	Dysgonomonas_sp_GY75	2780419
SGB1744	Prevotella_sp_BP1_145	645273	Prevotella_sp_BP1_148	645274
SGB1617_group	Prevotella_sp_AM42_24	2293125	Prevotella_sp_BCRC_81118	2518605
SGB1782	Butyricimonas_faecalis	2093856	Butyricimonas_sp_Marseille_P4593	2042309
SGB1539	Prevotella_multiformis	282402		
SGB1778	Butyricimonas_sp_Marseille_P3923	1987504	Butyricimonas_sp_NSJ_56	2763032
SGB1822	Bacteroides_togonis	1917883		
SGB1741	Prevotellaceae_bacterium_MN60	1945887		
SGB1798	Paraprevotella_clara	454154		
SGB1792	Odoribacter_laneus	626933		
SGB1772	Dysgonomonas_mossii	163665		
SGB1807	Bacteroides_reticulotermitis	1133319		
SGB1745	Prevotella_ruminicola	839	Prevotella_sp_FD3004,Prevotella_sp_khp7	1408309,1761885
SGB1835	Bacteroides_fluxus	626930		
SGB1853	Bacteroides_fragilis	817	Bacteroides_sp_UW,Bacteroides_sp_PHL_2737,Bacteroides_sp_ZJ_21,Bacteroides_sp_NSJ_2	1450439,2162637,2709391,2763023
SGB1818	Bacteroidaceae_bacterium	2212467		
SGB1812	Bacteroides_massiliensis	204516	Bacteroides_sp_AM22_3LB,Bacteroides_sp_AM16_15,Bacteroides_sp_AM25_34	2292941,2292939,2292944
SGB1829	Bacteroides_eggerthii	28111	Bacteroides_stercoris	46506
SGB1814	Bacteroides_vulgatus	821	Bacteroides_dorei,Phocaeicola_dorei,Bacteroides_sp_3_1_33FAA,Bacteroides_sp_4_3_47FAA,Bacteroides_sp_3_1_40A,Bacteroides_sp_AM18_9,Bacteroides_sp_AM23_18,Bacteroides_sp_AF39_10AT,Bacteroides_sp_AF32_15BH,Bacteroides_sp_AF25_18,Bacteroides_sp_AF16_29,Bacteroides_sp_AM28_6,Bacteroides_sp_AM27_13,Bacteroides_sp_AM26_11,Bacteroides_sp_AF15_23LB,Bacteroides_sp_AF17_1	357276,357276,457391,457394,469593,2292940,2292943,2292935,2292929,2292923,2292917,2292948,2292947,2292945,2292916,2292919
SGB1828	Bacteroides_gallinarum	376806		
SGB1914	Bacteroidaceae_bacterium	2212467	Phocaeicola_sp_Sa1YUN3	2762213
SGB1784	Butyricimonas_virosa	544645		
SGB1844	Bacteroides_cellulosilyticus	246787	Bacteroides_sp_14_A,Bacteroides_intestinalis	1163670,329854
SGB1769	Dysgonomonas_capnocytophagoides	45254		
SGB1827	Bacteroides_cutis	2024197	Bacteroides_sp_OM08_11	2292284
SGB1924	Bacteroides_graminisolvens	477666		
SGB1839	Bacteroides_helcogenes	290053		
SGB1917	Bacteroides_sp_An19	1965580	Bacteroides_sp_An279,Bacteroides_sp_An269,Bacteroides_sp_An51A,Phocaeicola_sp_Sa1CVN1	1965620,1965613,1965640,2762212
SGB1836_group	Bacteroides_uniformis	820	Bacteroides_sp_D20,Bacteroides_sp_4_1_36,Bacteroides_sp_AM07_18,Bacteroides_sp_AF39_16AC,Bacteroides_sp_AF37_16AC,Bacteroides_sp_AF34_31BH,Bacteroides_sp_AM51_7,Bacteroides_sp_AF29_11,Bacteroides_sp_AF26_10BH,Bacteroides_sp_AF25_5LB,Bacteroides_sp_AF25_38AC,Bacteroides_sp_AF25_17LB,Bacteroides_sp_AF27_10BH,Bacteroides_sp_AF20_13LB,Bacteroides_sp_AF18_33,Bacteroides_sp_AF15_14LB,Bacteroides_sp_AF16_7,Bacteroides_sp_AF04_22,Bacteroides_sp_AM44_19,Bacteroides_sp_AM41_16,Bacteroides_sp_AM32_11AC,Bacteroides_sp_AM30_16,Bacteroides_sp_AM26_2,Bacteroides_sp_AF35_22,Bacteroides_sp_AF36_11BH,Bacteroides_sp_AF33_23,Bacteroides_sp_A1C1,Bacteroides_sp_NSJ_21,Bacteroides_sp_AR29,Bacteroides_sp_Marseille_P8574,Bacteroides_rodentium	585543,457393,2292937,2292936,2292934,2292931,2292954,2292928,2292926,2292925,2292924,2292922,2292927,2292921,2292920,2292915,2292918,2292913,2292953,2292952,2292950,2292949,2292946,2292932,2292933,2292930,2528203,2763025,93975,2697504,691816
SGB1815	Bacteroides_dorei	357276	Phocaeicola_vulgatus,Bacteroides_vulgatus,Bacteroides_sp_9_1_42FAA,Bacteroides_sp_3_1_33FAA,Bacteroides_sp_NMBE5,Phocaeicola_dorei,Bacteroidaceae_bacterium	821,821,457395,457391,2184759,357276,2212467
SGB1890	Bacteroidaceae_bacterium	2212467		
SGB1781	Odoribacter_sp_AF15_53	2292236		
SGB1824	Mediterranea_massiliensis	1841865		
SGB1830_group	Bacteroides_stercoris	46506	Bacteroides_sp_NSJ_48	2763020
SGB1897	Bacteroides_barnesiae	376804		
SGB1915	Bacteroides_sp_An322	1965632		
SGB1920	Mediterranea_sp_An20	1965586		
SGB1846	Bacteroides_intestinalis	329854	Bacteroides_sp_AM16_24	2292002
SGB1832	Bacteroides_clarus	626929	Bacteroides_stercoris	46506
SGB1919	Bacteroidaceae_bacterium	2212467		
SGB1840	Bacteroides_sp_AF16_49	2292192	Bacteroides_sp_OM05_12	2292283
SGB1850	Bacteroides_oleiciplenus	626931		
SGB1860	Bacteroides_faecis	674529	Bacteroides_thetaiotaomicron,Bacteroides_sp_HMSC067B03,Bacteroides_sp_HMSC068A09	818,1739298,1739319
SGB1862	Bacteroides_finegoldii	338188	Bacteroides_sp_NSJ_39	2763019
SGB1831	Bacteroides_sp_AM10_21B	2292001	Bacteroides_sp_OM08_17BH	2292285
SGB1858	Bacteroides_nordii	291645	Bacteroides_sp_HPS0048	1078089
SGB1813	Bacteroides_sartorii	671267	Phocaeicola_sartorii	671267
SGB1926	Bacteroides_luti	1297750		
SGB1927	Macellibacteroides_fermentans	879969	Macellibacteroides_sp_HH_ZS,Parabacteroides_chartae	1857568,1037355
SGB1916	Bacteroides_salanitronis	376805		
SGB1942	Parabacteroides_gordonii	574930	Parabacteroides_sp_HGS0025	1078087
SGB1948	Parabacteroides_johnsonii	387661		
SGB1940	Parabacteroides_faecis	1217282	Parabacteroides_sp_AF18_52,Parabacteroides_sp_AF14_59	2292242,2292240
SGB1785	Butyricimonas_paravirosa	1472417	Butyricimonas_sp_An62,Odoribacter_sp_AF21_41,Odoribacter_sp_AM16_33	1965649,2293111,2292048
SGB1937	Parabacteroides_goldsteinii	328812	Parabacteroides_timonensis	1871013
SGB1887	Bacteroidaceae_bacterium	2212467	Bacteroides_sp_AGMB03916	2739389
SGB1863	Bacteroides_caecimuris	1796613	Bacteroides_caecimuri	2516958
SGB1961	Bacteroidales_bacterium	2030927		
SGB1969	Bacteroidales_bacterium	2030927		
SGB1848	Bacteroides_stercorirosoris	871324		
SGB1871	Bacteroides_ovatus	28116	Bacteroides_sp_2_2_4,Bacteroides_sp_3_1_23,Bacteroides_sp_HMSC073E02,Bacteroides_sp_KFT8,Bacteroides_sp_AF32_8BH,Bacteroides_sp_AM56_10ce,Bacteroides_sp_OM05_10AA,Bacteroides_sp_AF27_33,Bacteroides_sp_AF26_7BH,Bacteroides_sp_OF02_3LB,Bacteroides_sp_CF01_10NS,Bacteroides_sp_OF03_11BH,Bacteroides_kribbi	469590,457390,1739517,2025659,2302925,2302926,2292282,2292194,2292193,2292280,2292956,2292957,1912894
SGB1912	Bacteroides_mediterraneensis	1841856		
SGB1821	Bacteroides_ndongoniae	1903262		
SGB1934	Parabacteroides_distasonis	823	Parabacteroides_sp_20_3,Parabacteroides_sp_2_1_7,Bacteroides_sp_2_1_33B,Parabacteroides_sp_D13,Bacteroides_sp_3_1_19,Parabacteroides_sp_D25,Parabacteroides_sp_D26,Parabacteroides_sp_CT06,Parabacteroides_sp_AT13,Parabacteroides_sp_AM18_12LB,Parabacteroides_sp_AM25_14,Parabacteroides_sp_AM17_47,Parabacteroides_sp_OF04_13BH,Parabacteroides_sp_OF01_14,Parabacteroides_sp_AF39_10AC,Parabacteroides_sp_AF27_14,Parabacteroides_sp_AF21_43,Parabacteroides_sp_AF19_14,Parabacteroides_sp_AM44_16,Parabacteroides_sp_AM27_42,Parabacteroides_sp_CH2_D42_20	469591,457388,469589,563193,469592,658661,658662,2025876,2025877,2293119,2293120,2293118,2293124,2293123,2293117,2293116,2293115,2293114,2293122,2293121,2320086
SGB1888	Bacteroides_coprophilus	387090		
SGB1963	Coprobacter_fastidiosus	1099853		
SGB1943	Parabacteroides_acidifaciens	2290935	Parabacteroides_sp_AF48_14,Parabacteroides_sp_AF17_28	2292052,2292241
SGB1910	Bacteroidaceae_bacterium	2212467		
SGB1886	Bacteroidaceae_bacterium	2212467		
SGB1805	Bacteroidaceae_bacterium	2212467		
SGB1949	Parabacteroides_merdae	46503		
SGB1945	Parabacteroides_massiliensis	1750560		
SGB1878	Bacteroides_congonensis	1871006		
SGB1985	Porphyromonas_bennonis	501496		
SGB1968	Barnesiella_sp_An55	1965646		
SGB2008	Petrimonas_mucosa	1642646	Porphyromonadaceae_bacterium_KHP3R9	1855398
SGB1857	Bacteroides_salyersiae	291644		
SGB1889	Bacteroides_ilei	1907658		
SGB2025	Bacteroidales_bacterium_Oil_RF_744_WCA_WT_10	2606626		
SGB1964	Bacteroidales_bacterium	2030927		
SGB1877	Bacteroides_caccae	47678		
SGB2043	Porphyromonas_pasteri	1583331	Porphyromonas_sp_oral_taxon_279,Porphyromonas_sp_KLE_1280,Porphyromonadaceae_bacterium_KA00676,Porphyromonas_somerae	712438,997829,1588749,322095
SGB1896	Bacteroidaceae_bacterium	2212467		
SGB2056	Porphyromonas_gulae	111105	Porphyromonas_sp_COT_052_OH4946	1515618
SGB1941	Parabacteroides_goldsteinii	328812	Parabacteroides_sp_ASF519,Parabacteroides_sp_AM58_2XD,Parabacteroides_sp_AF17_3	1235803,2292362,2293113
SGB1802	Oscillospiraceae_bacterium_N12	2763675		
SGB1990	Porphyromonas_sp_HMSC065F10	1739394		
SGB2058	Porphyromonas_sp_COT_290_OH3588	1515617	Porphyromonas_sp_COT_290_OH860	1515615
SGB1991	Porphyromonas_somerae	322095	Porphyromonas_sp_HMSC077F02	1739529
SGB2055	Porphyromonas_macacae	28115		
SGB2041	Porphyromonas_sp_oral_taxon_278	712437		
SGB2051	Bacteroidales_bacterium_Barb7	1633203		
SGB2048	Tannerella_sp_oral_taxon_HOT_286	712710		
SGB2016	Porphyromonas_endodontalis	28124		
SGB1867	Bacteroides_xylanisolvens	371601	Bacteroides_sp_D1,Bacteroides_sp_2_1_22,Bacteroides_sp_D22,Bacteroides_sp_1_1_30,Bacteroides_sp_3_1_13,Bacteroides_sp_AM16_13,Bacteroides_sp_AM54_2NS,Bacteroides_sp_AM37_9	556258,469588,585544,457387,457389,2292938,2292955,2292951
SGB1953	Bacteroidales_bacterium	2030927		
SGB1967	Barnesiella_sp_An22	1965590		
SGB2047	Tannerella_sp_oral_taxon_808	712711		
SGB2068	Bacteroidales_bacterium	2030927		
SGB2059	Porphyromonas_sp_COT_239_OH1446	1515613		
SGB2061	Porphyromonas_canoris	36875	Porphyromonas_sp_COT_108_OH1349,Porphyromonas_sp_COT_108_OH2963	1537504,1515614
SGB2064	Porphyromonas_circumdentaria	29524		
SGB1842	Bacteroides_timonensis	1470345		
SGB2057	Porphyromonas_gingivalis	837		
SGB2063	Porphyromonas_gingivicanis	266762		
SGB2052	Phocaeicola_abscessus	555313	Bacteroidetes_bacterium_oral_taxon_272	651591
SGB1962	Coprobacter_secundus	1501392	Gabonia_massiliensis,Coprobacter_sp_2CBH44	1686296,2751153
SGB2069	Bacteroidales_bacterium	2030927		
SGB1965	Barnesiella_intestinihominis	487174	Bacteroidaceae_bacterium	2212467
SGB2050	Bacteroidales_bacterium_Barb4	1633200	Bacteroidales_bacterium_Barb6XT,Bacteroidales_bacterium_Barb6	1633202,1633201
SGB1861	Bacteroides_thetaiotaomicron	818	Bacteroides_sp_1_1_14,Bacteroides_sp_AM23_12,Bacteroides_sp_AR20	469585,2292942,93974
SGB2036	Porphyromonas_catoniae	41976		
SGB2010	Proteiniphilum_acetatigenes	294710	Porphyromonadaceae_bacterium_KH3CP3RA	1855396
SGB2009	Proteiniphilum_saccharofermentans	1642647	Porphyromonadaceae_bacterium_KH3R12,Porphyromonadaceae_bacterium_NLAE_zl_C104	1855397,1855399
SGB1995	Dysgonamonadaceae_bacterium	2065189	Porphyromonadaceae_bacterium_SYSU_GA16112,Porphyromonadaceae_bacterium_SYSU_GA16107	2496270,2496269
SGB1966	Barnesiella_viscericola	397865		
SGB1939	Parabacteroides_sp_TM07_1AC	2292363		
SGB1973	Porphyromonas_uenonis	281920		
SGB2092	Bacteroidales_bacterium	2030927		
SGB2075	Bacteroidales_bacterium	2030927		
SGB2085	Bacteroidales_bacterium	2030927		
SGB2120	Bacteroidales_bacterium	2030927		
SGB1981	Porphyromonas_asaccharolytica	28123		
SGB2073	Bacteroidales_bacterium	2030927		
SGB2067	Bacteroidales_bacterium	2030927		
SGB2114	Bacteroidales_bacterium	2030927		
SGB2084	Barnesiella_sp_WM24	2558278		
SGB2077	Bacteroidales_bacterium	2030927		
SGB2060	Porphyromonas_cangingivalis	36874		
SGB2115	Bacteroidales_bacterium	2030927		
SGB2104	Bacteroidales_bacterium	2030927		
SGB2118	Bacteroidales_bacterium	2030927		
SGB2103	Bacteroidales_bacterium	2030927		
SGB2087	Muribaculaceae_bacterium_Isolate_102_HZI	2486470	Muribaculum_sp_NM65_B17,Muribaculum_sp_TLL_A4	2516961,2530390
SGB2111	Bacteroidales_bacterium	2030927		
SGB2171	Bacteroidales_bacterium	2030927		
SGB2127	Bacteroidales_bacterium	2030927		
SGB2155	Bacteroidales_bacterium	2030927		
SGB1999	Fermentimonas_caenicola	1562970	Lascolabacillus_massiliensis	1627894
SGB2122	Bacteroidales_bacterium	2030927		
SGB2133	Bacteroidales_bacterium	2030927		
SGB2292	Alistipes_sp_CHKCI003	1780376		
SGB2062	Porphyromonas_crevioricanis	393921		
SGB2175	Bacteroidales_bacterium	2030927		
SGB2168	Bacteroidales_bacterium	2030927		
SGB2090	Bacteroidales_bacterium	2030927		
SGB2053	Tannerella_forsythia	28112		
SGB2161	Bacteroidales_bacterium	2030927		
SGB1951	Parabacteroides_chinchillae	871327	Parabacteroides_sp_Marseille_P3668	1944636
SGB2290	Alistipes_communis	2585118	Alistipes_obesi	1118061
SGB2229	Rikenellaceae_bacterium	2049048		
SGB2303	Alistipes_onderdonkii	328813	Alistipes_sp_AL_1,Alistipes_finegoldii,Alistipes_sp_AM16_43	1499682,214856,2292911
SGB2183	Rikenellaceae_bacterium	2049048		
SGB2301	Alistipes_finegoldii	214856	Alistipes_sp_HGB5	908612
SGB2304	Alistipes_sp_An31A	1965631	Alistipes_sp_Marseille_P5061	2048242
SGB2298	Alistipes_provencensis	1816676		
SGB2311	Alistipes_dispar	2585119		
SGB2241	Rikenellaceae_bacterium	2049048		
SGB2306	Alistipes_sp_An66	1965650		
SGB2279	Rikenellaceae_bacterium	2049048		
SGB2088	Muribaculum_intestinale	1796646	Muribaculaceae_bacterium,Muribaculaceae_bacterium_Isolate_042_Harlan,Muribaculaceae_bacterium_Isolate_100_HZI,Muribaculaceae_bacterium_Isolate_007_NCI	2498093,2486462,2486469,2489217
SGB2336	Cardinium_endosymbiont_of_Encarsia_pergandiella	249402		
SGB2275	Flavobacteriales_bacterium	2021391		
SGB2124	Bacteroidales_bacterium	2030927		
SGB2021	Bacteroidales_bacterium	2030927		
SGB2337	Cardinium_endosymbiont_of_Bemisia_tabaci	672794		
SGB2215	Rikenellaceae_bacterium	2049048		
SGB2089	Muribaculaceae_bacterium_Isolate_080_Janvier	2486468	Muribaculum_sp_H5	2530393
SGB2286	Alistipes_inops	1501391		
SGB2225	Bacteroidales_bacterium_WCE2008	1945891		
SGB2478	Capnocytophaga_sp_oral_taxon_338	710239		
SGB2247	Rikenellaceae_bacterium	2049048		
SGB2138	Bacteroidales_bacterium	2030927		
SGB2339	Candidatus_Amoebophilus_asiaticus	281120		
SGB2128	Bacteroidales_bacterium	2030927		
SGB2325	Alistipes_indistinctus	626932		
SGB2212	Rikenellaceae_bacterium	2049048		
SGB2378	Lentimicrobium_saccharophilum	1678841		
SGB2169	Bacteroidales_bacterium	2030927		
SGB2295	Alistipes_shahii	328814	Alistipes_sp_AF14_19,Rikenellaceae_bacterium	2292910,2049048
SGB2278	Rikenellaceae_bacterium	2049048		
SGB2206	Bacteroidales_bacterium_WCE2004	1945890		
SGB2367	Bacteroidales_bacterium_CF	1400053		
SGB2328	Alistipes_ihumii	1470347		
SGB2318	Alistipes_putredinis	28117		
SGB2158	Bacteroidales_bacterium	2030927		
SGB2487	Capnocytophaga_haemolytica	45243		
SGB2093	Bacteroidales_bacterium	2030927		
SGB2308	Alistipes_megaguti	2364787	Alistipes_sp_An54,Alistipes_sp_An116	1965645,1965546
SGB2326	Alistipes_sp_AF17_16	2292190	Alistipes_sp_AF48_12,Alistipes_sp_dk3620,Alistipes_sp_NSJ_20,Alistipes_sp_cv1	2291998,2662432,2763015,1622071
SGB2296	Alistipes_senegalensis	1288121		
SGB2408	Tangfeifania_diversioriginum	1168035		
SGB2427	Lishizhenia_tianjinensis	477690		
SGB2536	Riemerella_anatipestifer	34085	Riemerella_anatipestifer	34085
SGB2479	Capnocytophaga_gingivalis	1017		
SGB2403	Sunxiuqinia_dokdonensis	1409788		
SGB2432	Fluviicola_taffensis	191579		
SGB2398	Geofilum_rubicundum	472113		
SGB2486	Capnocytophaga_sp_oral_taxon_863	1227265		
SGB2407	Mariniphaga_anaerophila	1484053		
SGB2329	Rikenellaceae_bacterium_DSM_108975	2779358		
SGB2406	Draconibacterium_sediminis	1544798		
SGB2284	Rikenella_microfusus	28139		
SGB2299	Alistipes_timonensis	1465754		
SGB2483	Capnocytophaga_granulosa	45242	Capnocytophaga_sp_CM59	936370
SGB2412	Labilibaculum_filiforme	1940526		
SGB2502_group	Capnocytophaga_sputigena	1019	Capnocytophaga_sp_oral_taxon_326,Capnocytophaga_sp_ChDC_OS43	712212,209053
SGB2425	Brumimicrobium_salinarum	2058658		
SGB2405	Draconibacterium_orientale	1168034		
SGB2389	Saccharicrinis_fermentans	982		
SGB2539	Cruoricaptor_ignavus	1118202	Cruoricaptor_ignavus	1118202
SGB2400	Alkalitalea_saponilacus	889453		
SGB2411	Labilibaculum_euxinus	2686357	Labilibaculum_manganireducens,Labilibaculum_sp_44	1940525,2283628
SGB2410	Labilibaculum_antarcticum	1717717		
